,Episodes,Total Reward,Epsilon,Buffer Size,Learn Step Counter,Moving Average
10607,10607,639.0,0.603197375499897,100000,2022043,793.606
10608,10608,606.0,0.6031875736209591,100000,2022108,793.47
10609,10609,786.0,0.6031441456736482,100000,2022396,794.005
10610,10610,615.0,0.6031346462269734,100000,2022459,793.214
10611,10611,1039.0,0.6031100689878286,100000,2022622,793.637
10612,10612,813.0,0.6030866989225285,100000,2022777,794.217
10613,10613,1024.0,0.6030499117513102,100000,2023021,794.994
10614,10614,1909.0,0.603007398225831,100000,2023303,796.294
10615,10615,641.0,0.6029870470670221,100000,2023438,796.321
10616,10616,762.0,0.6029504167119871,100000,2023681,795.201
10617,10617,243.0,0.6029455931273443,100000,2023713,794.828
10618,10618,236.0,0.6029398651707008,100000,2023751,794.431
10619,10619,639.0,0.6029187626420753,100000,2023891,794.839
10620,10620,1424.0,0.6028853015751144,100000,2024113,795.645
10621,10621,703.0,0.6028545552049256,100000,2024317,795.735
10622,10622,1317.0,0.6028153709274362,100000,2024577,796.436
10623,10623,1319.0,0.60277784683385,100000,2024826,796.056
10624,10624,618.0,0.6027644351742852,100000,2024915,796.052
10625,10625,243.0,0.6027590103181016,100000,2024951,796.062
10626,10626,244.0,0.6027543389532887,100000,2024982,795.496
10627,10627,1303.0,0.6026966279810688,100000,2025365,793.787
10628,10628,1041.0,0.60266724723294,100000,2025560,793.422
10629,10629,1039.0,0.6026429903613761,100000,2025721,794.22
10630,10630,246.0,0.6026380185765922,100000,2025754,793.44
10631,10631,600.0,0.6026232541241545,100000,2025852,793.404
10632,10632,244.0,0.6026187344661317,100000,2025882,792.324
10633,10633,1542.0,0.6025646518549389,100000,2026241,792.527
10634,10634,630.0,0.6025527513190937,100000,2026320,792.913
10635,10635,632.0,0.6025400978425947,100000,2026404,792.53
10636,10636,1897.0,0.6024866247751222,100000,2026759,793.776
10637,10637,1032.0,0.6024545432125173,100000,2026972,794.573
10638,10638,604.0,0.6024388795960618,100000,2027076,794.563
10639,10639,221.0,0.6024321021959412,100000,2027121,793.46
10640,10640,1324.0,0.6024049933579038,100000,2027301,794.54
10641,10641,610.0,0.6023952043550724,100000,2027366,794.515
10642,10642,592.0,0.6023802952563999,100000,2027465,794.859
10643,10643,784.0,0.6023352690065721,100000,2027764,794.335
10644,10644,1044.0,0.6023086162572797,100000,2027941,794.064
10645,10645,729.0,0.60227970613393,100000,2028133,794.183
10646,10646,724.0,0.6022654021589796,100000,2028228,793.03
10647,10647,609.0,0.6022527547167504,100000,2028312,792.988
10648,10648,814.0,0.6022306223319298,100000,2028459,793.185
10649,10649,608.0,0.6022173734023191,100000,2028547,793.554
10650,10650,240.0,0.6022124051288614,100000,2028580,792.121
10651,10651,745.0,0.602186510548937,100000,2028752,792.618
10652,10652,243.0,0.6021816930755213,100000,2028784,792.232
10653,10653,630.0,0.6021691979334622,100000,2028867,792.225
10654,10654,1291.0,0.6021118440417048,100000,2029248,792.191
10655,10655,238.0,0.602107027165617,100000,2029280,791.637
10656,10656,618.0,0.6020930283382205,100000,2029373,791.491
10657,10657,627.0,0.6020794813957914,100000,2029463,791.305
10658,10658,601.0,0.6020627739199091,100000,2029574,791.199
10659,10659,235.0,0.6020567533215194,100000,2029614,790.783
10660,10660,794.0,0.6020197279650983,100000,2029860,790.511
10661,10661,630.0,0.602008139195427,100000,2029937,789.816
10662,10662,641.0,0.601988122755069,100000,2030070,790.215
10663,10663,250.0,0.6019836078605141,100000,2030100,789.687
10664,10664,1154.0,0.60196148536666,100000,2030247,790.205
10665,10665,247.0,0.6019565192042697,100000,2030280,789.122
10666,10666,1026.0,0.6019205533722365,100000,2030519,789.509
10667,10667,590.0,0.6019053550682414,100000,2030620,789.325
10668,10668,715.0,0.6018086065466779,100000,2031263,789.793
10669,10669,1307.0,0.6017669327384318,100000,2031540,790.848
10670,10670,653.0,0.6017558001517599,100000,2031614,790.873
10671,10671,252.0,0.6017508356862659,100000,2031647,790.097
10672,10672,1026.0,0.6017159351455543,100000,2031879,790.471
10673,10673,247.0,0.6017115727202925,100000,2031908,790.093
10674,10674,1035.0,0.6016808862087563,100000,2032112,790.892
10675,10675,626.0,0.6016659947892412,100000,2032211,791.281
10676,10676,233.0,0.6016608806493807,100000,2032245,790.803
10677,10677,605.0,0.6016492987874548,100000,2032322,790.786
10678,10678,628.0,0.6016354610109861,100000,2032414,790.393
10679,10679,1305.0,0.6015775563773231,100000,2032799,790.37
10680,10680,1036.0,0.6015492828930673,100000,2032987,790.108
10681,10681,244.0,0.6015438689732064,100000,2033023,789.701
10682,10682,787.0,0.60152191301994,100000,2033169,790.255
10683,10683,1371.0,0.601454696693531,100000,2033616,790.863
10684,10684,227.0,0.6014485318137135,100000,2033657,790.842
10685,10685,616.0,0.6014354504487699,100000,2033744,790.685
10686,10686,608.0,0.6014232715026866,100000,2033825,790.262
10687,10687,250.0,0.6014189111992287,100000,2033854,789.697
10688,10688,635.0,0.6014071836433368,100000,2033932,790.099
10689,10689,1040.0,0.6013853830253404,100000,2034077,790.384
10690,10690,732.0,0.6013619294498153,100000,2034233,790.465
10691,10691,1011.0,0.601315025042744,100000,2034545,790.765
10692,10692,612.0,0.6013005936535144,100000,2034641,790.739
10693,10693,1699.0,0.6012663204921825,100000,2034869,791.117
10694,10694,231.0,0.6012612097495394,100000,2034903,790.709
10695,10695,1900.0,0.6012099544097842,100000,2035244,791.027
10696,10696,2615.0,0.6011406689465193,100000,2035705,793.022
10697,10697,811.0,0.6011163232393844,100000,2035867,792.795
10698,10698,608.0,0.6011009949666599,100000,2035969,792.333
10699,10699,1026.0,0.6010659818490885,100000,2036202,791.983
10700,10700,788.0,0.6010426909906406,100000,2036357,791.728
10701,10701,609.0,0.6010257117723278,100000,2036470,792.098
10702,10702,237.0,0.6010198517994719,100000,2036509,791.575
10703,10703,234.0,0.6010138416302528,100000,2036549,791.009
10704,10704,1339.0,0.6009848434083532,100000,2036742,792.102
10705,10705,239.0,0.6009789838339622,100000,2036781,791.29
10706,10706,604.0,0.6009674150984252,100000,2036858,790.588
10707,10707,632.0,0.6009540437205231,100000,2036947,790.194
10708,10708,236.0,0.6009490858694931,100000,2036980,789.299
10709,10709,636.0,0.6009253488464402,100000,2037138,789.684
10710,10710,639.0,0.6009037159205698,100000,2037282,790.071
10711,10711,1574.0,0.6008709675563549,100000,2037500,790.84
10712,10712,605.0,0.6008584996115734,100000,2037583,790.824
10713,10713,1011.0,0.6008114842675946,100000,2037896,791.206
10714,10714,1555.0,0.6007767884018889,100000,2038127,792.009
10715,10715,623.0,0.6007646227935787,100000,2038208,792.4
10716,10716,1333.0,0.600730980912474,100000,2038432,792.697
10717,10717,1040.0,0.6007074026812486,100000,2038589,793.495
10718,10718,1084.0,0.6006459834817485,100000,2038998,793.567
10719,10719,796.0,0.6006102461044567,100000,2039236,792.04
10720,10720,1039.0,0.6005865224653119,100000,2039394,792.048
10721,10721,237.0,0.6005815676463202,100000,2039427,792.038
10722,10722,1526.0,0.6005165582021873,100000,2039860,790.56
10723,10723,638.0,0.6005037973593129,100000,2039945,789.868
10724,10724,785.0,0.6004821796090244,100000,2040089,789.614
10725,10725,625.0,0.6004719714974629,100000,2040157,789.618
10726,10726,1043.0,0.6004496043303166,100000,2040306,790.417
10727,10727,614.0,0.600436394582676,100000,2040394,790.275
10728,10728,653.0,0.6004254367170945,100000,2040467,790.134
10729,10729,248.0,0.600420483227054,100000,2040500,789.576
10730,10730,1036.0,0.6003934649098489,100000,2040680,789.279
10731,10731,611.0,0.6003802563972618,100000,2040768,789.077
10732,10732,1321.0,0.6003388315835589,100000,2041044,789.782
10733,10733,1297.0,0.6003002610478947,100000,2041301,790.842
10734,10734,619.0,0.6002875048012868,100000,2041386,791.23
10735,10735,612.0,0.6002454861413626,100000,2041666,791.595
10736,10736,636.0,0.6002220770209545,100000,2041822,791.105
10737,10737,1308.0,0.6001892157577103,100000,2042041,791.807
10738,10738,610.0,0.6001773621362705,100000,2042120,791.79
10739,10739,1303.0,0.6001346010172501,100000,2042405,792.483
10740,10740,1016.0,0.6000948434119425,100000,2042670,792.221
10741,10741,720.0,0.6000738404573486,100000,2042810,791.601
10742,10742,615.0,0.6000612390374374,100000,2042894,791.066
10743,10743,728.0,0.6000363370096214,100000,2043060,790.39
10744,10744,245.0,0.6000313867296416,100000,2043093,790.021
10745,10745,1029.0,0.5999982359071763,100000,2043314,790.276
10746,10746,1331.0,0.5999710865978619,100000,2043495,790.978
10747,10747,619.0,0.599959087294622,100000,2043575,790.99
10748,10748,615.0,0.5999470882313657,100000,2043655,790.272
10749,10749,614.0,0.5999349394243157,100000,2043736,790.28
10750,10750,242.0,0.5999301399633976,100000,2043768,789.119
10751,10751,249.0,0.599925340540875,100000,2043800,788.754
10752,10752,1899.0,0.5998813976136108,100000,2044093,789.32
10753,10753,647.0,0.599866100831092,100000,2044195,788.395
10754,10754,799.0,0.5998328091821818,100000,2044417,788.973
10755,10755,1309.0,0.5997957706451569,100000,2044664,789.677
10756,10756,623.0,0.5997830251188573,100000,2044749,789.237
10757,10757,245.0,0.5997788266518507,100000,2044777,788.857
10758,10758,598.0,0.5997579846971475,100000,2044916,788.73
10759,10759,237.0,0.5997522870226438,100000,2044954,787.931
10760,10760,637.0,0.5997293469335266,100000,2045107,787.235
10761,10761,232.0,0.5997237994620304,100000,2045144,786.83
10762,10762,622.0,0.5997131544577325,100000,2045215,786.718
10763,10763,654.0,0.5997028094937491,100000,2045284,786.333
10764,10764,1321.0,0.5996681776521713,100000,2045515,787.004
10765,10765,617.0,0.599657083892114,100000,2045589,787.379
10766,10766,727.0,0.5996300999271055,100000,2045769,787.861
10767,10767,235.0,0.5996247032798158,100000,2045805,787.458
10768,10768,240.0,0.5996190068714797,100000,2045843,786.924
10769,10769,1341.0,0.5995941231959205,100000,2046009,787.63
10770,10770,1432.0,0.5995684910918365,100000,2046180,788.409
10771,10771,777.0,0.599542560312109,100000,2046353,788.139
10772,10772,1050.0,0.5995095863739582,100000,2046573,788.95
10773,10773,247.0,0.5995050900683587,100000,2046603,787.857
10774,10774,753.0,0.5994619272503525,100000,2046891,787.582
10775,10775,1035.0,0.5994352517847854,100000,2047069,787.823
10776,10776,1865.0,0.5993937423256865,100000,2047346,788.893
10777,10777,591.0,0.5993753112491829,100000,2047469,787.611
10778,10778,613.0,0.5993630241797075,100000,2047551,786.901
10779,10779,597.0,0.5993478904525174,100000,2047652,786.731
10780,10780,728.0,0.5993293109535721,100000,2047776,786.421
10781,10781,635.0,0.5993173244857181,100000,2047856,786.826
10782,10782,1388.0,0.5992599425919198,100000,2048239,787.173
10783,10783,638.0,0.5992376205720151,100000,2048388,787.205
10784,10784,782.0,0.5992117041021293,100000,2048561,786.3
10785,10785,244.0,0.5992069104270712,100000,2048593,785.212
10786,10786,640.0,0.5991865377359049,100000,2048729,784.797
10787,10787,771.0,0.5991646678236692,100000,2048875,784.58
10788,10788,1340.0,0.5991377060168883,100000,2049055,785.307
10789,10789,616.0,0.5991227277595926,100000,2049155,784.896
10790,10790,1034.0,0.5990936710082919,100000,2049349,785.309
10791,10791,1302.0,0.5990488904244755,100000,2049648,785.278
10792,10792,250.0,0.5990443975740833,100000,2049678,784.513
10793,10793,1816.0,0.5989934809579051,100000,2050018,784.984
10794,10794,792.0,0.5989549968582522,100000,2050275,784.971
10795,10795,1778.0,0.5988626151635471,100000,2050892,785.715
10796,10796,635.0,0.5988486917678624,100000,2050985,785.751
10797,10797,239.0,0.5988436015749787,100000,2051019,785.35
10798,10798,1031.0,0.5988138098431477,100000,2051218,785.358
10799,10799,1296.0,0.5987659066485187,100000,2051538,785.333
10800,10800,248.0,0.5987614159204971,100000,2051568,784.973
10801,10801,743.0,0.5987329754251488,100000,2051758,785.103
10802,10802,590.0,0.5987160614553876,100000,2051871,784.405
10803,10803,1328.0,0.5986844800121617,100000,2052082,784.714
10804,10804,605.0,0.5986704110904312,100000,2052176,785.072
10805,10805,1429.0,0.5986427232207406,100000,2052361,785.889
10806,10806,2629.0,0.5985885484989477,100000,2052723,787.759
10807,10807,234.0,0.5985825626426431,100000,2052763,787.358
10808,10808,1910.0,0.5985518860685628,100000,2052968,788.648
10809,10809,603.0,0.5985376706282989,100000,2053063,788.631
10810,10810,1567.0,0.598499515063243,100000,2053318,788.882
10811,10811,1307.0,0.5984594169340178,100000,2053586,789.577
10812,10812,249.0,0.5984552277322372,100000,2053614,789.175
10813,10813,251.0,0.5984505897216142,100000,2053645,789.183
10814,10814,641.0,0.5984303923525162,100000,2053780,788.548
10815,10815,225.0,0.5984245576839047,100000,2053819,788.064
10816,10816,738.0,0.5984000227769383,100000,2053983,787.672
10817,10817,732.0,0.5983769848166619,100000,2054137,787.802
10818,10818,701.0,0.5983476650590769,100000,2054333,787.873
10819,10819,1037.0,0.5983220862399461,100000,2054504,788.299
10820,10820,1029.0,0.5982751197937564,100000,2054818,789.088
10821,10821,1325.0,0.5982465528352529,100000,2055009,789.761
10822,10822,249.0,0.5982422155629247,100000,2055038,789.77
10823,10823,1414.0,0.598199442768305,100000,2055324,790.552
10824,10824,251.0,0.5981951058375236,100000,2055353,790.166
10825,10825,772.0,0.5981741693725897,100000,2055493,790.325
10826,10826,1862.0,0.5980983555919348,100000,2056000,791.945
10827,10827,1883.0,0.5980369041353308,100000,2056411,792.791
10828,10828,1296.0,0.5979863721456143,100000,2056749,793.053
10829,10829,1014.0,0.5979424217569583,100000,2057043,793.351
10830,10830,595.0,0.5979223910188396,100000,2057177,793.695
10831,10831,815.0,0.5979014640987586,100000,2057317,793.506
10832,10832,1338.0,0.5978736623235953,100000,2057503,794.604
10833,10833,781.0,0.5978516908674835,100000,2057650,794.368
10834,10834,235.0,0.5978464596874202,100000,2057685,794.358
10835,10835,1425.0,0.5978129812188944,100000,2057909,795.131
10836,10836,247.0,0.5978086470899494,100000,2057938,795.13
10837,10837,772.0,0.5977872758101552,100000,2058081,794.744
10838,10838,623.0,0.5977729290859018,100000,2058177,794.755
10839,10839,1326.0,0.5977325807699106,100000,2058447,795.846
10840,10840,247.0,0.5977277989277937,100000,2058479,795.46
10841,10841,716.0,0.5977073270987007,100000,2058616,795.362
10842,10842,636.0,0.5976959707659499,100000,2058692,795.761
10843,10843,605.0,0.5976844652278142,100000,2058769,795.762
10844,10844,613.0,0.5976744540956123,100000,2058836,795.044
10845,10845,1417.0,0.5976396405682581,100000,2059069,795.843
10846,10846,761.0,0.5976158848617203,100000,2059228,795.312
10847,10847,722.0,0.5975973590541228,100000,2059352,795.426
10848,10848,596.0,0.5975825687006667,100000,2059451,795.408
10849,10849,640.0,0.5975618030646106,100000,2059590,794.71
10850,10850,621.0,0.5975470135911545,100000,2059689,795.082
10851,10851,771.0,0.5975220665209888,100000,2059856,794.474
10852,10852,626.0,0.5975102655752329,100000,2059935,793.808
10853,10853,1065.0,0.5974893530792916,100000,2060075,794.272
10854,10854,1027.0,0.597453952879433,100000,2060312,795.057
10855,10855,816.0,0.5974334904294071,100000,2060449,795.121
10856,10856,600.0,0.5974193015507274,100000,2060544,795.488
10857,10857,609.0,0.5974092948599805,100000,2060611,795.282
10858,10858,247.0,0.5974045156041407,100000,2060643,794.918
10859,10859,774.0,0.597382561388856,100000,2060790,794.879
10860,10860,615.0,0.5973685230618577,100000,2060884,795.246
10861,10861,1297.0,0.5973171515714515,100000,2061228,796.295
10862,10862,798.0,0.597283254780688,100000,2061455,796.488
10863,10863,1059.0,0.5972583187222241,100000,2061622,796.815
10864,10864,609.0,0.5972474188560051,100000,2061695,797.175
10865,10865,744.0,0.5972193488834558,100000,2061883,797.192
10866,10866,778.0,0.5971702296059217,100000,2062212,797.721
10867,10867,1576.0,0.5971369382894591,100000,2062435,798.671
10868,10868,1137.0,0.5971045444851933,100000,2062652,799.036
10869,10869,749.0,0.5970775261124697,100000,2062833,797.498
10870,10870,1049.0,0.5970430458766481,100000,2063064,798.299
10871,10871,1648.0,0.5969779717231097,100000,2063500,799.696
10872,10872,1330.0,0.5969434972363891,100000,2063731,800.411
10873,10873,613.0,0.596930812320263,100000,2063816,799.872
10874,10874,238.0,0.5969261861238152,100000,2063847,799.501
10875,10875,1297.0,0.5968697792574346,100000,2064225,799.107
10876,10876,238.0,0.5968641090207548,100000,2064263,798.304
10877,10877,1332.0,0.5968308347700358,100000,2064486,798.08
10878,10878,596.0,0.5968153173681172,100000,2064590,797.648
10879,10879,703.0,0.5967815982510402,100000,2064816,798.109
10880,10880,1258.0,0.5967153591616825,100000,2065260,798.764
10881,10881,234.0,0.5967099887469449,100000,2065296,797.673
10882,10882,779.0,0.5966835849108281,100000,2065473,796.538
10883,10883,1316.0,0.5966552431101213,100000,2065663,795.981
10884,10884,732.0,0.5966394319536988,100000,2065769,795.682
10885,10885,1895.0,0.5965979669489148,100000,2066047,796.797
10886,10886,627.0,0.5965676903665783,100000,2066250,796.808
10887,10887,247.0,0.596563066984315,100000,2066281,796.337
10888,10888,250.0,0.596558294498272,100000,2066313,796.336
10889,10889,626.0,0.5965460651770554,100000,2066395,796.352
10890,10890,619.0,0.5965326430399089,100000,2066485,796.235
10891,10891,635.0,0.596517431649554,100000,2066587,796.631
10892,10892,618.0,0.5965037119046867,100000,2066679,795.915
10893,10893,653.0,0.5964926766867111,100000,2066753,795.256
10894,10894,226.0,0.5964861153025343,100000,2066797,793.819
10895,10895,1003.0,0.5964372054402904,100000,2067125,794.591
10896,10896,615.0,0.5964228911173411,100000,2067221,792.869
10897,10897,1038.0,0.5963956053908234,100000,2067404,793.161
10898,10898,209.0,0.5963875541034893,100000,2067458,792.764
10899,10899,618.0,0.5963754773762848,100000,2067539,793.134
10900,10900,787.0,0.5963335834652974,100000,2067820,793.673
10901,10901,230.0,0.5963283655686175,100000,2067855,792.562
10902,10902,1347.0,0.5963037675277975,100000,2068020,793.273
10903,10903,249.0,0.5962988480413927,100000,2068053,792.922
10904,10904,1344.0,0.5962744002867459,100000,2068217,793.249
10905,10905,603.0,0.5962591954814985,100000,2068319,792.598
10906,10906,606.0,0.5962435438810866,100000,2068424,792.16
10907,10907,250.0,0.5962390720707171,100000,2068454,791.634
10908,10908,246.0,0.59623504747006,100000,2068481,791.271
10909,10909,1013.0,0.5961916729426961,100000,2068772,790.603
10910,10910,623.0,0.5961816868145589,100000,2068839,790.576
10911,10911,622.0,0.5961696142561252,100000,2068920,790.96
10912,10912,228.0,0.5961642487530703,100000,2068956,790.581
10913,10913,1311.0,0.5961229658031167,100000,2069233,791.272
10914,10914,622.0,0.5961094041582117,100000,2069324,791.274
10915,10915,604.0,0.5960962898939366,100000,2069412,790.604
10916,10916,1041.0,0.5960748308110808,100000,2069556,791.024
10917,10917,1283.0,0.5960134382575955,100000,2069968,791.25
10918,10918,1330.0,0.5959842343109688,100000,2070164,791.541
10919,10919,248.0,0.5959796154504733,100000,2070195,791.165
10920,10920,638.0,0.5959574156204943,100000,2070344,791.028
10921,10921,1340.0,0.5959291083120138,100000,2070534,791.749
10922,10922,718.0,0.5959060165035838,100000,2070689,791.165
10923,10923,613.0,0.5958943964481036,100000,2070767,791.076
10924,10924,234.0,0.5958893313666266,100000,2070801,790.283
10925,10925,1320.0,0.5958590907466376,100000,2071004,790.991
10926,10926,225.0,0.5958532811480975,100000,2071043,790.608
10927,10927,731.0,0.5958261704371858,100000,2071225,791.106
10928,10928,1324.0,0.5958054658349164,100000,2071364,791.702
10929,10929,712.0,0.5957077617382475,100000,2072020,791.762
10930,10930,1546.0,0.595671424668526,100000,2072264,793.07
10931,10931,1552.0,0.5956246662911284,100000,2072578,794.015
10932,10932,1320.0,0.5955930990164049,100000,2072790,794.731
10933,10933,737.0,0.595564362339059,100000,2072983,795.224
10934,10934,639.0,0.5955430712910206,100000,2073126,795.252
10935,10935,234.0,0.5955378603112927,100000,2073161,794.455
10936,10936,792.0,0.5954994493532629,100000,2073419,795.008
10937,10937,1337.0,0.5954699728563806,100000,2073617,795.548
10938,10938,636.0,0.5954467499773821,100000,2073773,794.506
10939,10939,1330.0,0.5954147455706919,100000,2073988,795.588
10940,10940,1687.0,0.5953784263744137,100000,2074232,797.028
10941,10941,232.0,0.5953730679920186,100000,2074268,796.548
10942,10942,1036.0,0.5953455326209387,100000,2074453,796.263
10943,10943,652.0,0.5953339234947893,100000,2074531,796.277
10944,10944,1042.0,0.5953057946279339,100000,2074720,797.07
10945,10945,733.0,0.5952921027504015,100000,2074812,796.477
10946,10946,1040.0,0.595266059287352,100000,2074987,797.273
10947,10947,638.0,0.5952547493382552,100000,2075063,797.663
10948,10948,794.0,0.5952181422922682,100000,2075309,797.855
10949,10949,640.0,0.5951977564174539,100000,2075446,798.265
10950,10950,613.0,0.59518838212544,100000,2075509,798.261
10951,10951,718.0,0.5951596649752157,100000,2075702,797.655
10952,10952,251.0,0.595155350082746,100000,2075731,796.591
10953,10953,1016.0,0.5951122028785708,100000,2076021,796.332
10954,10954,1668.0,0.5950592402427577,100000,2076377,797.362
10955,10955,629.0,0.5950467441283578,100000,2076461,796.982
10956,10956,608.0,0.595037967252513,100000,2076520,796.563
10957,10957,623.0,0.5950275541778978,100000,2076590,796.171
10958,10958,766.0,0.5950030097944479,100000,2076755,796.688
10959,10959,640.0,0.5949823337965179,100000,2076894,796.564
10960,10960,616.0,0.5949704342673484,100000,2076974,796.158
10961,10961,607.0,0.5949589811952917,100000,2077051,796.134
10962,10962,1066.0,0.5949393478704071,100000,2077183,795.87
10963,10963,732.0,0.5949159969563457,100000,2077340,795.869
10964,10964,232.0,0.5949106427357972,100000,2077376,795.364
10965,10965,611.0,0.594896513774046,100000,2077471,794.952
10966,10966,1298.0,0.5948516007771226,100000,2077773,795.626
10967,10967,622.0,0.5948398525725509,100000,2077852,795.6
10968,10968,574.0,0.5948147211165405,100000,2078021,794.849
10969,10969,626.0,0.5947992561329019,100000,2078125,794.887
10970,10970,608.0,0.5947894420249142,100000,2078191,794.469
10971,10971,627.0,0.5947748698602705,100000,2078289,794.848
10972,10972,246.0,0.5947702603723141,100000,2078320,794.362
10973,10973,1343.0,0.594740076543744,100000,2078523,795.461
10974,10974,614.0,0.5947301147296455,100000,2078590,795.448
10975,10975,727.0,0.5947131651607875,100000,2078704,795.448
10976,10976,741.0,0.5946773347675041,100000,2078945,795.954
10977,10977,1302.0,0.5946337762426321,100000,2079238,796.618
10978,10978,1018.0,0.5945923019779807,100000,2079517,797.394
10979,10979,1340.0,0.5945664377721582,100000,2079691,797.696
10980,10980,1337.0,0.5945374533611905,100000,2079886,797.991
10981,10981,746.0,0.5945164962827076,100000,2080027,797.943
10982,10982,2316.0,0.5944409974725079,100000,2080535,798.739
10983,10983,1034.0,0.5944117219706341,100000,2080732,799.121
10984,10984,636.0,0.5943880945713268,100000,2080891,798.973
10985,10985,1313.0,0.5943500549457943,100000,2081147,799.244
10986,10986,1046.0,0.5943233097917455,100000,2081327,799.346
10987,10987,811.0,0.5942995373318314,100000,2081487,799.361
10988,10988,991.0,0.5942392189824521,100000,2081893,799.716
10989,10989,761.0,0.5942158955479138,100000,2082050,799.864
10990,10990,653.0,0.5942051997567179,100000,2082122,799.204
10991,10991,742.0,0.5941848485745967,100000,2082259,799.341
10992,10992,1340.0,0.5941576652361957,100000,2082442,799.65
10993,10993,249.0,0.5941533576081988,100000,2082471,799.662
10994,10994,608.0,0.5941434056215615,100000,2082538,799.475
10995,10995,637.0,0.594120828598289,100000,2082690,799.878
10996,10996,1277.0,0.5940434493901116,100000,2083211,800.543
10997,10997,652.0,0.5940315686384449,100000,2083291,800.555
10998,10998,247.0,0.5940271134178297,100000,2083321,800.072
10999,10999,251.0,0.5940225097249638,100000,2083352,799.001
11000,11000,1660.0,0.5939677136690913,100000,2083721,800.056
11001,11001,250.0,0.5939634074182385,100000,2083750,799.7
11002,11002,1039.0,0.5939389069299424,100000,2083915,800.109
11003,11003,1140.0,0.5939034201359913,100000,2084154,801.003
11004,11004,613.0,0.5938916906578039,100000,2084233,801.015
11005,11005,602.0,0.5938784767130386,100000,2084322,800.837
11006,11006,1549.0,0.5938337890334688,100000,2084623,801.755
11007,11007,734.0,0.5938012775194614,100000,2084842,801.167
11008,11008,1661.0,0.5937469471814206,100000,2085208,801.505
11009,11009,606.0,0.5937371504363895,100000,2085274,801.318
11010,11010,1640.0,0.5936807480791942,100000,2085654,802.352
11011,11011,1014.0,0.5936380045987673,100000,2085942,802.731
11012,11012,1011.0,0.5935921478284143,100000,2086251,802.417
11013,11013,1050.0,0.5935746371161462,100000,2086369,802.828
11014,11014,602.0,0.5935612818353874,100000,2086459,802.793
11015,11015,1034.0,0.5935344237916911,100000,2086640,802.787
11016,11016,242.0,0.593528933622976,100000,2086677,802.425
11017,11017,231.0,0.5935225532204359,100000,2086720,801.886
11018,11018,614.0,0.5935060831960456,100000,2086831,801.205
11019,11019,610.0,0.5934951034336957,100000,2086905,801.177
11020,11020,239.0,0.5934897620011329,100000,2086941,800.6
11021,11021,618.0,0.5934772988454349,100000,2087025,800.591
11022,11022,249.0,0.5934729961500771,100000,2087054,798.932
11023,11023,638.0,0.5934513347783295,100000,2087200,797.879
11024,11024,785.0,0.5934077177027123,100000,2087494,798.04
11025,11025,753.0,0.5933850202887606,100000,2087647,798.012
11026,11026,227.0,0.5933790864674842,100000,2087687,797.987
11027,11027,238.0,0.5933733010488714,100000,2087726,797.999
11028,11028,1321.0,0.5933403697403944,100000,2087948,798.301
11029,11029,1030.0,0.5933104068045428,100000,2088150,797.779
11030,11030,227.0,0.5933049187079741,100000,2088187,797.764
11031,11031,1419.0,0.5932666517700474,100000,2088445,798.464
11032,11032,1297.0,0.5932088110840413,100000,2088835,799.156
11033,11033,1554.0,0.5931603182398387,100000,2089162,800.081
11034,11034,245.0,0.5931549798203295,100000,2089198,799.191
11035,11035,248.0,0.5931505311741067,100000,2089228,798.824
11036,11036,630.0,0.5931386682806279,100000,2089308,798.659
11037,11037,1288.0,0.5930737231441352,100000,2089746,799.294
11038,11038,1523.0,0.5930056718304072,100000,2090205,800.177
11039,11039,619.0,0.5929938118340867,100000,2090285,800.158
11040,11040,253.0,0.5929893643966193,100000,2090315,799.759
11041,11041,808.0,0.5929628287129822,100000,2090494,799.508
11042,11042,245.0,0.5929586779871894,100000,2090522,799.518
11043,11043,1036.0,0.5929306613480467,100000,2090711,799.536
11044,11044,640.0,0.5929102055905343,100000,2090849,799.526
11045,11045,1926.0,0.5928805608176705,100000,2091049,800.638
11046,11046,1333.0,0.5928521032301779,100000,2091241,801.352
11047,11047,1034.0,0.5928223131567446,100000,2091442,801.736
11048,11048,805.0,0.5927937101666083,100000,2091635,801.201
11049,11049,800.0,0.5927702952745738,100000,2091793,800.575
11050,11050,601.0,0.5927551798228756,100000,2091895,800.362
11051,11051,1405.0,0.592714873836023,100000,2092167,800.968
11052,11052,576.0,0.5926930919619281,100000,2092314,801.298
11053,11053,604.0,0.5926821272397786,100000,2092388,801.294
11054,11054,250.0,0.5926779784788895,100000,2092416,800.924
11055,11055,227.0,0.5926721998960468,100000,2092455,800.413
11056,11056,583.0,0.5926570869457491,100000,2092557,800.183
11057,11057,1325.0,0.5926310106043438,100000,2092733,800.473
11058,11058,812.0,0.5926073058350516,100000,2092893,801.035
11059,11059,817.0,0.5925878982611579,100000,2093024,801.232
11060,11060,780.0,0.592568046896594,100000,2093158,801.207
11061,11061,1329.0,0.5925363453501421,100000,2093372,801.923
11062,11062,248.0,0.592531901343661,100000,2093402,801.93
11063,11063,1296.0,0.5924905736796898,100000,2093681,802.587
11064,11064,1033.0,0.5924616904646424,100000,2093876,802.212
11065,11065,1293.0,0.5924142954193016,100000,2094196,803.262
11066,11066,1381.0,0.5923580187273798,100000,2094576,804.407
11067,11067,608.0,0.592348244899482,100000,2094642,803.624
